,Job_Company,Job_Desc,Job_Salary,Job_Title,Salary_max,Salary_min,min_years
395,DBS BANK LTD.,"Roles & Responsibilities Drive and deliver enterprise scale transformation programs and high priority strategic projects
 Responsible for project delivery on time, on budget and with the right quality Foster partnership with stakeholders from business and support units, technology counterparts and vendors to articulate project objectives, develop and execute project plans Manage effective project and program level communications across all stakeholder groups (Business, Operations and Technology), at various levels of technical detail Drive continuous improvement in the way we deliver to our Business. Ensure best practices are in place for project execution and management Effective problem solver, with excellent quantitative techniques and good communication / interpersonal skills.  Requirements Qualified professional with a University degree or equivalent Strong hold in Excel (macros/VB script), Power Point or equivalent presentation software, Visio or equivalent planning tools and preparation of MIS & management reporting Familiar with the Agile delivery methodology Very hands-on, detail-oriented in every aspect of the project, but able to handle ambiguity Excellent communication and presentation skills, both verbal and written, able to adapt to various levels of detail A natural team worker with excellent interpersonal skills, to facilitate working within the broader T&O department and with business partners and vendors Result-driven, self-starter and independent worker Effective with working in a fast-paced, often unstructured environment Energetic and energizing character, with a strong ability to manage by influence Relevant experience in analysis, preferably in banking, finance, digital and/or consulting industries Strong modeling, analytical, planning and organizing skills Ability to take initiatives and drive strategic projects; a good team player ",$4000to$8000Monthly,"Senior Associate / Associate, MIS Analyst, Group Consumer Banking & Big Data Analytics Tech (180002T5)",8000.0,4000.0,
396,TECHCOM SOLUTIONS & CONSULTANCY PTE. LTD.,"Roles & Responsibilities Delivering New Singtel Application Solution and Design Business engagement  Demand management, requirements analysis, acts as a product owner and prioritize backlog Hands on Development on frameworks Mentor and leading team Subject matter expert in any one of these domains  E/M-Commerce, Customer / Partner relationship management Define system-level application architecture that includes high-level design, architectural policies and principles, design and programming guidelines, implementation risks and mitigation measures, software development and integration strategies, software configuration controls, etc Maintain control over the solution throughout the entire software development lifecycle by continuously making critical adjustments to the solution to ensure desired results are achieved Involve in requirement analysis phase to ensure the implementation feasibility of functional specifications. Highlight requirement gaps, disproportional construction efforts, technical challenges and any other issues to business analyst teams Provide technical leadership in the development through established design and development methodologies, to ensure system meets functional and system requirements Engage customers to explain the rationale of architectures selection, or other technical issues Ensure best practices, frameworks and re-useable components are employed in the development project Understand Information Security standards, methodologies and practices. Design and deliver complex security solutions that integrate an effective and efficient network infrastructure design. Develop and strengthen new and existing Stakeholder & Partnership relationships. Trouble-shoot technical problems faced by the project team. Contribution to organizational development thru sharing best practices. Developing and conducting technical courses. Coach, train and mentor junior architects Be involved in pre-sale activities as solution architect  
 Requirements
  Degree in Computer Science and Engineering 8 years experience with substantial project work in software design & development Experience in designing solutions using appropriate platforms and system technologies such as enterprise database design, web and application server and network technologies Experience in payment or telco billing related system is good to have. Ability to lead, develop and maintain respectful and trusting relationship; Proficient in written and spoken English Able to travel as required Good working knowledge of Amazon Cloud Services such as EC2, EBS, S3, ELB, ElasticCache, CloudFront, Route53, RDS, Kinesis, DynamoDB, etc Adequate knowledge of relational database systems, Object Oriented Programming and web application development. Good knowledge in Java technology and its related framework or technologies. Practical knowledge in Agile and DevOps environments, open source technologies and related tools. Knowledge/Experience in Continuous Integration and Automated Testing Knowledge/Experience in Agile Development and Management tools, e.g. Jira, Nexus, Bamboo, Jenkins, Sonar, Selenium, Bitbucket  
 
 
 
",$8000to$12000Monthly,"Associate Director, Solutions - Digital Technologies",12000.0,8000.0,
397,SINGAPORE EXCHANGE LIMITED,"Roles & ResponsibilitiesShort overview on the Unit/Team Business Management team drives the business growth and development of the various asset classes and business functions within the Equities & Fixed Income (EFI) business which includes Equities and Debt Capital Market, Securities and related Products, Trading and Post Trade as well as Fixed Income Trading. The team, which acts as the business management function for EFI group, (i) drives the desired business growth from the formulated strategy and business, and (ii) develops business intelligence and insight to enhance our business value proposition. 
 Job Description  Key Responsibilities  Design and deliver projects with analytic methodologies to solve business objectives Identify critical business metrics to measure the performance of the business initiatives Build dashboards and automated reports on critical business metrics and maintain existing data dashboards that enable continuous monitoring of business performance Analyze trading behaviour of different market participants Track the performance of individual equity product to drive market liquidity  RequirementsTechnical  Degree in Quantitative field 1-3 year experience in data analytics and ability to manipulate large data-sets Experience in one of the languages is a must, R/Python/q Proficient in Excel is a must, experience in Bloomberg, Thomson Reuters Eikon Experience in data visualization is preferred  Business  Understanding of Equity Products a must and market microstructure a plus Detailed oriented with rigor analytical and problem solving skills Team oriented and collaborative Skills in translating analytics output to actionable recommendations Exhibit intellectual curiosity and strive to continually learn Develops business cases to illustrate the return of business initiatives Takes ownership of assignments and able to work independently Resourceful and willing to learn actively ",$3500to$7000Monthly,Data Analyst,7000.0,3500.0,
398,INTELLECT MINDS PTE. LTD.,"Roles & ResponsibilitiesCompany Overview Intellect Minds is a Singapore-based company since 2008, specializing in talent acquisition, application development, and training. We serve BIG MNCs and well-known clients in talent acquisition, application development, and training needs for Singapore, Malaysia, Brunei, Vietnam and Thailand. Our client is an establish company a, leader within their industry, is now looking for a Senior Business Analyst, Business Transformation to join their esteemed organization. RequirementsJob Requirements :  Drive the strategic vision and delivery of the digital Relationship Manager portal in Agile methodology in the capacity of Senior Business Analyst  Partner with Technology PM/Lead to jointly deliver the project within scope, timeline and budget  Engage with Front Office users to understand critical user journeys, pain points, latent needs and deliver the solution that meets their requirements. At all points, ensure their requirements are understood and delivered.  Facilitate workshops and brainstorming sessions to co-create killer features  Manage and communicate with key stakeholders on project status, key risks and issues  Responsible for providing and clarifying the requirements (i.e. features in the form of user stories), feature prioritization and overall acceptance of developed code: o Collates, creates and maintains the Product Backlog o Clearly communicates the business case to the Team and Stakeholders o Prioritizes and sequences the Backlog according to business value or ROI o Ensures the elaboration of Epics and User stories (e.g. with clear acceptance criteria) o Establishes the vision and goals at the beginning of every Sprint o Voice of the customer, build and maintain a relationship with the Stakeholders o Monitors product progress end of every Sprint validating work done o Ensures artefacts that help define the product (e.g. UX brief, screen specs, wireframes) features are developed to guide the Delivery Execution team in their implementation.  Validate refined user stories with project BA  Understand IT architecture and IT dependencies to validate feature prioritization  Ensure that project deliverables achieve synergy with business processes, which includes re-defining business processes, where applicable  Participate in the following meetings: o Sprint Planning (i.e. Product Backlog Refinement by providing clarifications as necessary) o Sprint Review & Retrospective (inclusive of user demos) o Daily Standup meetings (optional  only upon invitation by the Scrum Team) o Ensure UAT execution and signoff Qualifications :  Bachelors or Masters degree  At least 4-7 years of Project/Business Analyst experience in Private Banking  A least 1 project delivered in Agile methodology  Strong understanding of RM and MA daily tasks and priorities (days in the life of an RM)  Experience in the implementation of functionalities in an RM workbench  Strong communication and stakeholder engagement capability  Passion to drive and manage complex change projects  Independent and able to multi task and meet multiple deadlines  Ability to work collaboratively with cross-functional stakeholders",$8500to$10000Monthly,"Senior Business Analyst, Business Transformation",10000.0,8500.0,
399,STEENBOK PTE LTD,"Roles & Responsibilities Collects business requirements Conducts business requirements analysis Performs root cause analysis, regression testing and outlines corrective action Drive and manage the key stakeholders in driving the end-to-end functional requirements Participates in project implementations and BAU improvements Support UAT  Requirements
  Degree in IT or a related discipline Knowledge in Private Banking operations and products is an advantage Good communication and presentation skills  Interested applicants, please send in your detailed resume in MS Word format, stating available date, last drawn and expected salary.",$4200to$8000Monthly,Business Analyst (IT),8000.0,4200.0,
400,A*STAR RESEARCH ENTITIES,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (IR) The Institute for Infocomm Research (IR) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapores largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development. Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs. 
 Requirements Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics Possess minimum 1 year of relevant work experience Ability to work independently to translate research ideas into programs with efficient coding Basic knowledge on data analytics, machine learning, data mining Proficient in Python, R, C++ or Java Prior industry experience with engineering, financial services, healthcare, or urban development is a plus Able to deliver under tight schedule Good team player with both research and engineering ethics Good interpersonal and communication skills  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",$2500to$5000Monthly,Research Engineer (Data Analytics)  /  I2R (A*STAR),5000.0,2500.0,
401,SGTech,"Roles & ResponsibilitiesTalentGuru
(www.talentguru.org) is a skills-based career development platform
powered by data science that focuses on creating a sustainable job market for Singapores Tech industry with the aim
to address the challenges of a skills gap and talent shortage in the digital sector.
 Explore skills required for each job position and map your career pathways. Internship and career opportunities are available for tech and non-tech positions eg. Business, Marketing. Some of the hiring companies include Shopee, Mining Rig Club, CrimsonLogic, Hanalytics, NTUC LearningHub and more. Many startups and SMEs in the tech industry are hiring for the below positions. TECH INTERNSHIP (Skills required)  Associate Information Security Consultant (ASP.NET, C#, VB, PHP, JAVA, SQL database etc) Full-stack Developer Intern (Javascript, HTML, CSS, React JS, Photoshop) Web Application Developer Intern (Angular JS, Java, Content Management Systems) Android Developer Intern (Java, Android Development, JavaScript) Network Engineer Intern
(VPN, server, IT) Web Development Intern (PHP, MySQL, CSS, HTML, JavaScript, Object Oriented programming) Web Developer Intern (Java, JavaScript, HTML, CSS) Junior IT Engineer (Hardware installation, troubleshooting, computer maintenance and repair) IT Generalist Intern (Basic HTML, Basic JavaScipt) Software Engineer Intern (Java, JavaScript, HTML, PHP) Robotic Process Automation Associate (C#, Basic, HTML, CSS, JavaScript) Cybersecurity Research Intern (Networking, Cyber Security) Video Content Intern (After effects, Photoshop, Adobe Illustrator)  
 FULL-TIME TECH CAREERS (Skills required)  Software Engineer (React, Nodejs, IndexedDB, Redux) Systems Engineer (AWS Cloud, Linux systems) Desktop Deployment Engineer (Microsoft Windows, IT product knowledge) IT Network Technician (PC Troubleshooting, Operating system, Network) Junior Accounts Manager [S1]
(CRM software, MS Office) Product Management Associate (UI, UX, Product design, Project Management) Data Center Site Lead/ Manager (Linux, Windows, Networking) Mobile App Designer (iOS/Andriod web designing, HTML, CSS, JavaScript) Junior Programmer/ Software Developer (C++, C, Java, Python, JavaScript, PHP) IT Executive (PHP, MySQL) VR Gameplay Programmer (C++, C#, Java, Net) Mobile App/ Web Developer (ASP.NET, HTML, HTML5, CSS, JavaScript, PHP) Data Analyst (Python, SQL) Data Scientist (Applied Mathematics, Analysis) Technical Support Engineer (Server administration, IT Support)  And more... RequirementsFor more details, visit talentguru.org or write to talent@sgtech.org.sg if you are unable to find an internship to your preference.",$1to$1Monthly,information technology,1.0,1.0,
402,AXA INSURANCE PTE. LTD.,"Roles & ResponsibilitiesThe AXA Group is a worldwide leader in insurance and asset management, with 166,000 employees serving 103 million clients in 64 countries. AXA is the number 1 Global Insurance Brand for the 9th year running, and is also the number 1 insurance company in the Top 50 Most Innovative Companies. Do you have the passion to drive projects to transformation projects and deliver superior customer experience for AXA?  Senior Business Analyst AXAs Transformation Office leads and delivers key strategic programs and projects for AXA Singapore. You will join AXAs Transformation Office and serve as a liaison between business users and vendors, working on and delivering transformation projects for AXA Singapore. A glimpse of your daily mission:  Facilitate the definition of user requirement with business, conduct performance gap analysis, prepare requirement package (e.g. Business Requirement Specification, Process Map, Product Roadmap, Requirement Traceability Matrix, etc.);   Understand and review To-Be processes, suggesting areas of improvements for As-Is processes;   Work with stakeholders on scope and requirements management;   Review requirements documented by vendors, ensuring all requirements are adequately defined in the Functional Design documents prior to sign-off from stakeholders;   Function as a Project Manager when required;   Lead business users in defining UAT test cases, ensuring all requirements are tested;   Facilitate/Conduct user training for all users, off-shore teams and other departments using the application; Ensure all deliverables by the vendor are on-time.
  RequirementsSuccessful qualifier of this mission:  University graduate preferably in Information Technology, Computer Science or related disciplines; 4-7 years of experience in Business requirement gathering & analysis, User Acceptance Test and User Management, with experience in General Insurance an added advantage; Project Management experience a plus; Strong analytical and problem solving skills are required; Organized, structured and able to do detailed work and documentation; Experienced in Vendor Management; Excellent communication and interpersonal skills; Fluency in verbal and written English communications essential; Working experience in using Visio and documenting As-Is/To-Be processes and Use Case model;

 Be able to make occasional travel to other Asian countries when needs arise.
  Please send us your updated resume to hr@axa.com.sg As we are continuously looking for great talents like you, do share AXA career opportunities with other talents! Link for our website is https://www.axa.com.sg/about-axa/careers To all recruitment agencies
AXA ONLY accept resumes from appointed agency under our Preferred Supplier List. Please do not forward resumes to our jobs alias, AXA employees, any AXA entities or company location. AXA is not responsible for any fees related to unsolicited resumes.
 
",$4000to$8000Monthly,Senior Business Analyst (12 months Contract),8000.0,4000.0,
403,FUTURE-MOVES GROUP PTE. LTD.,"Roles & ResponsibilitiesYour role as a Data Analyst is to:  Collaborate with the team to provide analytical expertise on consulting projects in driverse areas for clients in both public and the private sector Assist with literature review to provide background research support Undertake and perform a various range of data analysis by applying techniques such as predictive modelling and machine learning Provide accurate and quality analysis, report and dashboards according to the desired standards and project requirements Support to the development and delivery of relevant executive education programme on data skills Engage with clients to understand their needs and requirements Contribute to thought leaderships relevant to data analytics  Requirements Minimum of a Masters Degree in Econometrics / Economics / Statistics or other relevant fields from a reputable institution 2 years relevant working experience is preferred Outstanding fresh graduates will be considered Proficient in Tableau and Microsoft Office Proficiency in the use of statistical software, such as SPSS Familiarity with Agent Based Modelling and System Dynamics would be a strong advantage Familiarity with R or Python is a necessity Excellent interpersonal and written communication skills Passion of learning new skills and acknowledge A team player Familarity with Quantitative Data Analysis and System Dynamics and experience of using Adobe Illustrator would be strong advantages ",$3600to$3800Monthly,Data Analyst,3800.0,3600.0,
404,SCIENTE INTERNATIONAL PTE. LTD.,"Roles & ResponsibilitiesOur client is looking for an experienced Business Analyst with the ability to manage the full end to end Project lifecycle, with exposure to Agile methodologies.
  The role involves
advising and recommending key ICT trends and best practices to meet various
business
objectives and provide IT solutions to help meet
business
needs. RequirementsResponsibilities  Responsible for working with business users to gather, understand, collate and document business requirements; Analyse
business
requirements and develop
business
cases to resolve any issues; Translate
business
needs to ensure that developers and
business
users
have a common consensus; Ensure that requirements are fully defined and captured as stories into a master story list; Articulate
business
requirements and translate them into technical specifications; Create and execute testing plans and coordinate User Acceptance Test; Analyse
business
processes, initiate improvements to enhance efficiency of workflow where feasible; Identify obstacles, proactively mitigate risks and escalate issues to be resolved effectively; Provide feedback to stakeholders to ensure deliverables are delivered.  Mandatory Skill-set  Bachelor Degree in Computer Science or Information Systems; Has minimum 6 years of proven experience in providing business analysis; Experience
with Agile development methodology and Agile software development frameworks (e.g. Scrum, Kanban, Lean software development, Feature-driven development (FDD), Extreme programming (XP)); Excellent ability to understand
business
objectives and overcome
business
needs and challenges; Demonstrated capability in functional analysis, system workflow, data modelling and testing; Ability to work independently, manage stress and multi-task in a fast-paced environment; Excellent stakeholder management skills; Strong communication, presentation, and documentation skills.  Desired Skill-set  Business Analysis Certification, e.g. CCBA, CBAP, IIBA
Agile Analysis; PMI Certification, e.g.
PMI-PBA, PMI-ACP; NICF
- Certified Scrum Master.  Should you be interested in this opportunity, please send your updated resume to apply@sciente.com at the earliest. Confidentiality is assured, and only shortlisted candidates will be notified.
 EA License: 07C5639 
 
",$5000to$8000Monthly,Business Analyst (Agile) (JD#4281),8000.0,5000.0,
405,IT CONSULTANCY & SERVICES PTE LTD,"Roles & Responsibilities Identify and analyze the stakeholders involved in the requirement process; prepare and lead requirement gathering activities Gather, analyze and formalize user business processes & requirements; verify & validate the requirements and document them into functional and non-functional specifications. Analyze and consider the integration between modules and interfaces with other systems. Code programs based on best practices and programming guidelines adopted by project.  
 Requirements Diploma or degree in a relevant discipline with 4-7
 years
 of experience A technical person with experience in understanding business process, user requirements, software documentation and software development process. Good technical skillset with hands on experience in .NET application Good SDLC and ITIL experience Strong analytical and design, communication, presentation, negotiation and interpersonal skills.  
 
 Kindly indicate Job Reference No.
102, if applying for this position Interested applicants may send in their detailed resumes in MS Word format, with subject title: 102 stating the current and expected salary as well as availability by following below format and send to hres@itcspl.com or jocelyn@itcspl.com for immediate processing: 
  Technical Skills Summary Educational Background Employment
 History  For more position, please visit ITC company website @ www.itcspl.com  We regret that only shortlisted candidates will be notified. EA License No.: 92C5311",$5000to$6500Monthly,(102)  Business Systems Analyst (.NET),6500.0,5000.0,
406,KEPPEL DATA CENTRES HOLDING PTE. LTD.,"Roles & Responsibilities Ensure 
DCIM systems are operating as designed to protect the data center, capture power usage, calculate available capacity, and provide meaningful, timely alarms, notifications and reports to end users Interface with design consultants and BMS vendors to ensure BMS reliability objectives are met for new data center deployments and data center retrofit projects. Coordinate application deployments and IT infrastructure between the vendor and Corporate IT departments. Provide tactical support to implement enterprise alarming standards at the site level. Ensure site alarms are delivered to the Keppel Control Center teams Provide Technical support to Develop validation program for system alarms to ensure the right alarm is received by the right person at the right time. The configuration of EPMS applications in support of new data center deployments, new data requirements and data center retrofits. Provide technical support to Create standards and follow implementation by regional engineers on system administration of DCIM systems which include: application/database backups, redundant platform readiness, licenses management, infrastructure coordination for application support, etc. Prepare and maintain DCIM systems support documentation, test plans, and change management records. Coordinate DCIM systems Ethernet and IT requirements with internal IT operations. Engage, lead, and direct vendors via Scope of Work and Requests for Proposals/information documents. Implement corporate policies procedures and standards to maximize the performance of systems, applications and networks. Work closely with co-workers, maintenance personnel, project managers, building managers, engineers, and contractors on site-specific projects. Perform inspections, and assist in the testing and commissioning of the facility system (as required).  Requirements Degree in Electrical Engineering, Engineering Technology, or other related Engineering degrees or equivalent professional experience. 6 or more years of experience with critical monitoring/control systems and support for critical facilities. Working knowledge and experience with a BMS and building EPMS systems. Familiarity with power distribution systems in a data center environment or similar critical systems environment. Expertise in systems Programming using Java/C++, data modelling and event processing techniques. Demonstrated experience with SQL and No-SQL technologies (Cassandra, Storm, MongoDB etc.) Highly desired to have hands-on experience with Datacenter infrastructure monitoring platforms and frameworks. Experience performing commissioning, qualification & change control activities related to BMS including but not limited to HVAC, chiller plants, domestic and process water systems, building automation systems, etc. Ability to read, interpret, and produce engineering documents that may include: Control Drawings, Sequence of Operations, Bill of Materials, Graphical User, Interface requirements, and Functional Specifications. Experience with BAC-net, Modbus, TCP/IP configuration, SNMP communication protocols, Active Directory security and Microsoft Office tools. Understanding of basic power calculations on single and 3-phase circuits, electrical diagrams, control diagrams Demonstrated experience with cloud computing and IoT models/architecture is preferred ",$4500to$6500Monthly,"Senior Engineer, DCIM ( Data Center Infrastructure Management )",6500.0,4500.0,
407,DBS BANK LTD.,"Roles & Responsibilities Perform analytics for the Deposits/Lending Portfolio to identify acquisition and retention opportunities, provide timely insights to key stakeholders Identify new business opportunity, marketing initiatives. Analyse customer behaviour or other related psychographic attribute and help design campaigns to drive customer engagement and marketing effectiveness with predictive analytics. Review campaign performance and recommend strategies to improve future campaign effectiveness Closely work with business teams and other functional areas to get buy-in on program recommendations and execution Manage execution of ad-hoc business requests for information and analysis Work with internal and external partners to support relevant projects and initiatives Partner with data management teams to design, develop and maintain product data mart as a single source data for MIS/analytics Design, develop, and provide timely dashboard/MIS to help product managers and management to drive business  RequirementsNon-technical Experience  Strong analytical skills, highly numerate and proactive
 Good interpersonal and communication skill
 Minimum degree qualification, advanced degree will be preferred
 With at least 3 years of relevant working experience, preferably with data management and analytics in the banking industry Degree in Banking/Finance, Business,
 Mathematics/Statistics, Computer or related disciplines  Technical Experience  Proficient in SAS Programming, Enterprise Guide, macro and SQL, R,Python Proficient in Teradata and RDBMS programming Preferred knowledge in Business Intelligence tools, data mining, machine learning Experience in manipulating and handling of large volume of data ",$5000to$9000Monthly,"Senior Associate, Biz Analyst-Consumer Deposits & Secured Loans, Consumer Banking Group (18000366)",9000.0,5000.0,
408,TITANSOFT PTE. LTD.,"Roles & ResponsibilitiesWe are looking for data engineers who are passionate about all things data! Our research team at Titansoft focuses on Human Behaviour Imitation, Artificial Intelligence, and Probability Theory, including, and definitely not limited to, feedback control algorithms, automatic processing, and machine learning models with the overall goal of building an automation system. Being part of our data research team will give your opportunities to not only build data pipelines that will efficiently and reliably move data across systems, but also to build an internal service to the whole company. If you love optimizing data and you feel strongly about improving data architecture, then we are definitely keen to speak with you to journey with us on this rewarding experience. Requirements BA / BS in Computer Science, Electronics or Electrical Engineering, Information Technology or other technical fields.  Able to implement and maintain custom or structured ETL design. Have knowledge and experience with SQL databases. Experience with Unix / Linux operating systems internal and administration (e.g. file systems, inodes, system calls) or networking (e.g. TCP/IP, routing, network topologies and hardware, SDN)  To succeed in this role, it will be good to have:  Expertise in designing and analyzing large-scale distributed systems (e.g. Hadoop, Kafka, Hive) Systematic problem-solving approach and strong communication skills. Ability to debug and optimize code and automate routine tasks. ",$4000to$8000Monthly,Senior Data Engineer,8000.0,4000.0,
409,INFINEON TECHNOLOGIES ASIA PACIFIC PTE LTD,"Roles & ResponsibilitiesIn your new role you will:  Interpreting data and analysing results
using statistical techniques Developing and
implementing data analyses, data collection systems
and other strategies that optimize statistical efficiency and quality Identify, analyze, and
interpret trends or patterns
in complex data sets Perform Data Cleansing
data by reviewing reports and performance indicators Work with management
to prioritize business and information needs Locate and
define new process improvement
opportunities  RequirementsYou are best equipped for this task if you have:  Bachelor's Degree in Mathematics /
Economics /
Computer Science /
Information Management / Statistics Fresh graduate / less than 3 years
of experience in
data analytics Technical expertise regarding
data models, database design development, data mining and segmentation techniques Strong knowledge of and experience with
reporting packages
(Business Objects, Tableau),
databases
(SQL),
programming
skills
(Python, R, XML, Javascript) Experience with
data exploration and data visualization
techniques Knowledge of
statistics
and experience using statistical packages for
analysing datasets
(Excel, SPSS, SAS)  Please apply via
https://www.infineon.com/cms/en/careers/jobsearch/jobsearch/29698-Data-Analyst-Logistics/",$3000to$5500Monthly,Data Analyst - Logistics,5500.0,3000.0,
410,AUTODESK ASIA PTE. LTD.,"Roles & ResponsibilitiesThe Contact Center Business Analyst will help to shape the future of the way we support our growing network of subscribers. Acting as the conduit between the business and the development teams, this position is primarily focused on the analysis, design, documentation, testing and support of Contact Center Applications, Routing, Workforce Management and Reporting solutions. Knowledge of Contact Center Technologies, particularly Salesforce Service Cloud, inContact, NICE, Qualtrics and Clarabridge, are desired. BUSINESS ANALYSIS:   Serve as the liaison between the customer community (internal and external customers) and the development teams. Consult with Contact Center platform stakeholders to understand business problems and translate them into functional and non-functional requirements. Critically evaluate information gathered from multiple sources and reconcile conflicts. Dissect high-level information into details and communicate these details in a manner understood by relevant audiences. Where possible, influence requirements and process to effectively utilize systems and applications without customization.  SYSTEM DEFINITION:   Analyze and propose configurations and other changes within the system per user /customer business needs. Analyze existing programs or formulate logic for new systems, devise logic procedures, prepare flowcharting, perform configuration, tests, and roll-outs to business users. Work closely with Business Units to gain in-depth understanding of business issues; identifying, analyzing and translating business needs into functional specifications; and working collaboratively with Design, Engineering and Scrum team members in the implementation of Contact Center solutions Analyze requirements and prepare analysis documentation, including User Stories, Use Cases and other requirements documentation. Test solutions and ensure they meet business requirements and are fit-for-purpose. Present and validate solution with user. Create and execute test plans, log and prioritize defects. Collaborate with Project Manager on tasks related to the planning, scheduling and coordination of project activities. Participate in agile software planning and estimation process. Estimate resource time and costs. Balance business requirements with technical feasibility and set expectations on new projects. Recommend changes in development, maintenance and system standards. Determine resources and timeline.  ADDITIONAL RESPONSIBILITIES:   May plan and direct the work of staff assigned to specific work streams or project. Direct the work of off-shore resources to deliver on projects, enhancements and other commitments Effectively deliver presentations to key customers/stakeholders and senior management. Influence and propose overall project process improvements.  Requirements 5  8 years of experience in CRM solutions and business analysis Bachelors degree Well rounded with experience in multiple Contact Center Technology domains Prior experience reviewing and analyzing Contact Center solutions, while making suggestion for design improvements and strategy roadmaps Self-motivated with the ability to prioritize, meet deadlines and manage changing priorities; ability to work under pressure Excellent Analytical Skills, Problem Determination and Resolution Processes Excellent Oral and Written Communications Self-motivated leader with excellent time management Flexible and Professional Excellent Organization Skills Excellent interpersonal skills,
team player Working knowledge of Contact Center Technologies, particularly Salesforce Service Cloud, inContact, NICE, Qualtrics and Clarabridge, are desire ",$78000to$156000Annually,Contact Center Business support Analyst_18WD27168,156000.0,78000.0,
411,CITIBANK N.A.,"Roles & ResponsibilitiesKey Responsibilities:  Managing, collaborating with Business and
 Other Technology Team Independently handle Stakeholders Provide best in class Business Analysis on ETD clearing technology projects Define the business problem and primary objectives of new projects Identify and validate the key business requirements Liaise with Quality Assurance Testers to ensure functionality meets expectations Provide UAT/Testing Support Perform post release checkouts Create documents for support for post-production support Contribute ideas on System and process to ensure the team is productive and successful Perform level 3 (Functional analysis) support Identifies/implements process improvements  To apply online via the careers section of Citi E career website, please click via the link below: https://citi.taleo.net/careersection/2/jobdetail.ftl?lang-en&job=18023081 Requirements 7+ years experience in Business analysis and Functional testing. Solid background on Futures Business and Investment Banking Ensures essential procedures are followed and helps to define operating standards and processes Strong oral/written communication skills and ability to facilitate discussions Quickly grasp/master new requirements and related knowledge Manage tight deadlines or unexpected requirement changes Strong analytical/problem solving skills ",$8000to$10500Monthly,"O&T - Futures Cash and Collateral Associate, IT Business Analyst - 18023081",10500.0,8000.0,
412,CGS-CIMB SECURITIES (SINGAPORE) PTE. LTD.,"Roles & Responsibilities Review and understand requirements prepared by Business and translate them into high-level technical specifications that will be shared with the vendors / inhouse Development team for execution Identify and document system deficiencies and recommends solutions Identify modifications needed in existing applications to meet changing business requirements Provide assistance and advice to business users in the effective use of applications and information technology Serve as a liaison and facilitator between all business units, IT and vendors to assist in addressing and resolving IT software issues as well as identifying required changes Review recommendations related to proposed solutions  Requirements Post secondary degree in computer science or related field or a combination of related experience and education Minimum 4 years of technology experience with at least 2 years hands-on technical roles in the field Strong analytical and problem solving skills Self-motivated that display positive attitude with the ability to prioritize, meet deadlines and manage changing priorities Strong communication skills, both written and verbal A results oriented individual who thrives working in a fast paced environment Industry knowledge of stock broking a plus ",$3500to$6500Monthly,IT Business Analyst,6500.0,3500.0,
